text,label,product quality,reputation & heritage,customer service,social impact,ethical practices,sustainability
goodgirl missdior valentino moschino ysl versace chanel dolcegabbana burberry arianagrande f,product quality,1,0,0,0,0,0
someone alert metro immediately youngthug ysl youngslimelife youngstonerrecords gunna,product quality,1,0,0,0,0,0
fyp foryou highheels highheelsshoes highheelslover yslbeautyenciendemxico yslbeautypartner yslbeautylab yslheels ysl,product quality,1,0,0,0,0,0
boot ysl versace fyp,product quality,1,0,0,0,0,0
literally cant lose born w cool name ysl yvesaintlaurent,product quality,1,0,0,0,0,0
mi tin thoang thong blackpink jisoo jennie ro lisa dior chanel celine saintlaurent ysl,product quality,1,0,0,0,0,0
always tag bff greenscreen fyp foryou viral funny trending wap celine tiktokfunny comedy,sustainability,0,0,0,0,0,1
mi tin thoang thong blackpink jisoo jennie ro lisa dior chanel celine saintlaurent ysl,product quality,1,0,0,0,0,0
celine ver humor ib kimtaehyung taehyung v lisa lalisa lalisamanoban blackpink bts foryoupage ncoaep edit viral blink army ai celine,product quality,1,0,0,0,0,0
ela meu ponto fraco celine zecapagodona fyp fy,product quality,1,0,0,0,0,0
celine celine tiktoklooks fashion tiktok foryou,product quality,1,0,0,0,0,0
always kill littlebro sibling allcomingbacktome allcomingbacktomenow celine babybabybaby broom mop littlebrother stealstheshow,product quality,1,0,0,0,0,0
foryoupage fypviral fyp fyp celine,product quality,1,0,0,0,0,0
la gran celinedion aparece en los grammys sorpresivamente celine dion recuperacion musica grammys sorpresa emocion parati fyp foryou foryoupage foryourpage u viral videoviral tiktokmehizover,product quality,1,0,0,0,0,0
zeca scrr kakakkakka celine delacruz lenda foryoupage foryou viral,product quality,1,0,0,0,0,0
happy new year daniellegarcia rachelnevarezzzz gabbyirwin celinedion celine lipsync newyear cousin family everykiss yerawizard,product quality,1,0,0,0,0,0
ooohhh nowhy walking close taehyung kimtaehyungedits celine fyp xyzbcafyp,product quality,1,0,0,0,0,0
ano ginagawa mo haha watch til end itsallcomingbacktomenow babybabybaby fyp viral song celine,product quality,1,0,0,0,0,0
aiii zeca kkkkkk ib edit celine leticiapanar zecapagodona viral fy,product quality,1,0,0,0,0,0
moment boot givenchy givenchyboots sharkboots,product quality,1,0,0,0,0,0
una obra de arte dukoyasupiste givenchy,product quality,1,0,0,0,0,0
dove cameron givenchy fashion show paris dovecameron paris givenchy whatpeoplearewearing fashion fashionweek laurashae dove parisfashionshow parisfashionweek parisfashionweek pfw pfw celebrity celebrity fyp foryou celebsinparis viral parisfashion,product quality,1,0,0,0,0,0
opinion subjective please try get offendedchanel prada cartier givenchy cartiercrashwatch fyp microtrends unpopularopinion foryoupage nike airforce adidas nyc,product quality,1,0,0,0,0,0
give u money please givenchyboots givenchy sharklockboots rome fyp,product quality,1,0,0,0,0,0
ib givenchgivenchyhysharkboots dreamshoes boot fashion inspo trending style fyp fyp viral foryoupage itgirl fashiontok moodboard moodboardaesthetic manifesting itgirlaesthetic pinterest pinterestaesthetic pinterestgirl,product quality,1,0,0,0,0,0
gisele bndchen opening givenchy s model supermodel fashion catwalk runway,product quality,1,0,0,0,0,0
become givenchy model givenchy model supermodel fyp modeling videotransition,product quality,1,0,0,0,0,0
treat best friend christmas small total joke christmas christmaspresentinspo bestfriend giftideas outfitnspo classy cartier vancleefarpels bvlgari hermesbirkin givenchy ralphlauren london cheapgiftidea,product quality,1,0,0,0,0,0
kanyewest givenchy fw,product quality,1,0,0,0,0,0
dream boot givenchy givenchyboots givenchysharkboots fyp fyp,product quality,1,0,0,0,0,0
saintlaurent christianlouboutin chanel versace dior givenchy diesel viviennewestwood valentino prada hell tacchi classy viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral foryou viral,product quality,1,0,0,0,0,0
en mi mente qued increble pero realmente qued legendario foryou parati fyp trapargentino trap hellocotto givenchy duko duki musica,product quality,1,0,0,0,0,0
givenchy,product quality,1,0,0,0,0,0
model coming fendi show milano milan milano fashionweek fendi model sorachoi,product quality,1,0,0,0,0,0
inst platonnn fendi,product quality,1,0,0,0,0,0
still cant believe real thrift thriftfinds thrifting fashion fendi fashiontok designer,product quality,1,0,0,0,0,0
qual seu favorito frontrow primeirafila burberry balenciaga gucci fendi chanel fashion style fashionshow,product quality,1,0,0,0,0,0
thrifting heaven im lucky kept every designer item ever bought shoe size vintagefashion thrifting designervintage designervintagefinds vintageshoe vintagedior vintageprada vintagefendi dior prada fendi,product quality,1,0,0,0,0,0
im throwing tiktok rizz party tiktokrizzparty coquette askyourfriends chooseoutfit pinterest fitspo mobwife samba lanadelrey armani fendi trend,product quality,1,0,0,0,0,0
blowing kiss end cheesy tiff dream fendi mypoliceman,product quality,1,0,0,0,0,0
ill try best sing song songfendiigayuenstarayuenstar fyp fy fyp hijabswag foryoupage foryou fendi,product quality,1,0,0,0,0,0
snow ski diorchanel burberry louisvuitton ralphlauren fendi tiffanyandco totallynttiffany desginerbag snowy winter hermesbirkin gucci prada versace,product quality,1,0,0,0,0,0
doup fyp foryou doupe dupe prada fendi gucci skim ysl charlottetilbury balenciaga,product quality,1,0,0,0,0,0
shopping day mama priscyescoto luxury resea review hisenseperfectmatch foryou foryoupage fyp designer pt parati grwm outfit ootd moda fashion tiktokfashion fashiontiktok ootn bag shop shopping haul unboxing ysl fendi prada loewe gucci,product quality,1,0,0,0,0,0
whats fav jacquemus fendilouisvuitton,product quality,1,0,0,0,0,0
something different traditional curtain rod diy diycurtainrod soexcited thinkit createit minigoldendoodle fendi fluffypup curtainhookrings curtainrings betterhomesgardens,reputation & heritage,0,1,0,0,0,0
burberry x afs burberry customshoes lovestory foryou,product quality,1,0,0,0,0,0
lola bag burberry challenged recreate lola think whatislola burberry thelolabag amauryguichon ad,product quality,1,0,0,0,0,0
really need awallet got muchcash jostasy rodeodrive burberry money shopping funfacts couple rich richgirl richboy foryou fy,product quality,1,0,0,0,0,0
burberry x air force limited number available dm insta go footzcustomscom purchase customshoes fyp burberry,product quality,1,0,0,0,0,0
hopefully whoever get excited fyp thrift burberry thrifthaul designer vintage haul itcostthatmuch,product quality,1,0,0,0,0,0
ducksinspace burberry,product quality,1,0,0,0,0,0
goodgirl missdior valentino moschino ysl versace chanel dolcegabbana burberry arianagrande f,product quality,1,0,0,0,0,0
hr side hr min edit burberry nonuancenovember fyp pajamajam art dopacsun customshoedesigns workingathome fulltime,product quality,1,0,0,0,0,0
burberry macro microscope zoom foryoupage macrofying perfume fragrance burberry burberryhero,product quality,1,0,0,0,0,0
burberry s burberry fashiontiktok,product quality,1,0,0,0,0,0
ig beat pepsi ad reuploading bc audio messed spotlightapi tmrwmagazine burberry jennersisters,product quality,1,0,0,0,0,0
bella hadid burberry pocket bag bellahadidhadidburberrymodelmodelingfypfyppfypagefypageefypfypviralfypdongfypdonggggggggforyoupagepageexplorepageleopardpanterblackxyzbcafviraltrendfypsoundfypgakniaviews,product quality,1,0,0,0,0,0
luxury luxurycar inspo luxurybrand brand hermes lamborghini ferrari porsche burberry beautytok polo poloralphlauren itgirl itboy woman elegant fypage,product quality,1,0,0,0,0,0
kyliejenner tiktokfashion pfw valentino stormi,product quality,1,0,0,0,0,0
zayn valentino front row culted zaynmalik maisonvalentino zayn valentino onedirection onedirectionzayn zaynd zaynmalikedit,product quality,1,0,0,0,0,0
valentino lost mind ozzie rescue there way would let val hurt angel video fizzmodeus fizzarozzie asmodeus asmodeushelluvaboss fizzmodeusedit ozzie fyp vizviepop hazbinhotel helluvaboss hazbinhoteledit valentino valentinohazbinhotel hazbinhotelvalentino angelduts hazbinhotelangledust,product quality,1,0,0,0,0,0
valentino valentinoperfume perfume fashion fashiontiktok inspo foryou foryoupage fyp lifestyle tip idea,product quality,1,0,0,0,0,0
last one thin ib kristy sarah feat meghan trainor heel asmr meghantrainor louboutins valentino,product quality,1,0,0,0,0,0
suga bts give u glimpse life kpop idol newest valentino narrative campaign videoall decked valentino course keep watching witness sugas star power click link harpersbazaarsg suga yoongi sugaxvalentino valentino valentinothenarratives valentinoss bts armybts army agustd,product quality,1,0,0,0,0,0
babysitting need meghan trainor meghantrainor guncle heel valentino,product quality,1,0,0,0,0,0
hahahhahahahhaa valentino fyp escola fy,product quality,1,0,0,0,0,0
turned better head hazbinhotel hazbinhoteledit alastor vox valentino edit fyp fyp juixcyjuice,product quality,1,0,0,0,0,0
valentino dustbag flipped saddlebag fyp foryou foryoupage thriftflip dustbag designer sew sewing upcycle upcycling upcycledfashion,product quality,1,0,0,0,0,0
fyp fyppppppppppppppppppppppp fashion yes flare cargo viviennewestwood leatherjacket redbottomheels valentino valentinoheels diorheels adidas nike offshoulder swaggierandii tam,product quality,1,0,0,0,0,0
replying saint viaje paris para comprarme un bolso hermes grwm maquillateconmigo sephorahaul sephoracart rarebeauty saiebeauty drunkelephant fentybeauty glossier nars charlottetilbury makeuptutorial tarte soldejaneiro hudabeauty milkmakeup glowrecipe makeupbymario kosas dior valentino getreadywithme patricktabeauty bestseller skincare tryingoutmakeup newmakeupproduct refy,product quality,1,0,0,0,0,0
redthoughts redthoughtsforhim svnqhon fyppppppppppppppppppppppp blowthisup viral zyxcba situationship fyp relationship love trending couple valentinesday valentino,product quality,1,0,0,0,0,0
kylie jenner stormi webster attend valentino haute couture show paris france kyliejenner stormi stormiwebster coutureshow pfw valentino parisfashionweek foryou fyp viral blowthisup kuwtk foru,product quality,1,0,0,0,0,0
would like lover gift birkin bag hermes birkinbag gilmoregirlstiktok gilmoregirlsedits harrodsshopping harrod knightsbridge birkin luxurylife expensivegift londonlife,product quality,1,0,0,0,0,0
blairwaldorf gossipgirlscenes gossipgirls gossipgirltiktok gossipgirlreboot gossipgirledit gossipgirlhere gossipgirl zyxcba xyzbca foryou fyp foryoupage serenavanderwoodsen blairwaldorfedit serenavanderwoodsenedit chanel dior yvessaintlaurent prada hermes nonloso,product quality,1,0,0,0,0,0
told yall grabbed everything burjalarab starhotel dubai dubaivibes backpackbackpack hermes,product quality,1,0,0,0,0,0
vali chorizo hermes xd kratos dioses godofwar godofwarragnarok alightmotion capcut edit xyzbca parati fyp,product quality,1,0,0,0,0,0
quietluxury oldmoneyaesthetic oldmoneyoutfits barbie womenempowerment palmbeachcounty palmbeachisland palmbeaches luxury luxuryoutfit wealthymindset billionairemindset quietluxuryoutfits hermes luxuryyachts inspooutfit inspiring fyp foryou,product quality,1,0,0,0,0,0
favorite shade orange hermes walkincloset mywalkincloset ktsweethome asmr fashionstyle homedecor interiordesign krataersiam,product quality,1,0,0,0,0,0
bugatti herm year project took patience commitment lot compromise get enjoy rest life bugatti chiron hermes hermesbugatti mannykhoshbin carsoftiktok,product quality,1,0,0,0,0,0
eeww shoppinghaul shopping louisvuitton gucci hermes,product quality,1,0,0,0,0,0
collaboration year birkin birkinbag hermes legobag hermesbag birkinmom birkinmomaesthetic,product quality,1,0,0,0,0,0
boujee good thing mine hermes hermesapplewatch applewatchseries apple techreviewph,product quality,1,0,0,0,0,0
easy decision hermes hermesbirkin birkin birkinbag luxury luxurylife luxurylifestyle harrod london knightsbridge,product quality,1,0,0,0,0,0
ever ypung appreciate diamond cardib luxuryjewelry designercollection kulturekiaricephus hermes celebritykids,product quality,1,0,0,0,0,0
hermes homedecor neccessities barenecesities important,product quality,1,0,0,0,0,0
fashion creator cocochanel chanel karllagerfeld yvessaintlaurent christiandior versace balenciaga ralphlauren gucci tomford hermes stellamccartney giorgioarmani fashion viral couture,product quality,1,0,0,0,0,0
fyp foryoupage redaesthetic cherryred darkred color lightred foryou hermes prada tomford viviennewestwood,product quality,1,0,0,0,0,0
prada vibe hard beyonc frenchie prada dance beyonce dancing puppy throwback frenchbulldog danceparty party trending survivor,product quality,1,0,0,0,0,0
esto e lo que tengo tengo ropa cara gucci balenciaga prada camilo,product quality,1,0,0,0,0,0
quieren ver unas fotos perras aqu photoshoot photography pradamarfa prada,product quality,1,0,0,0,0,0
gucci prada louisvuitton fendi fyp foryou,product quality,1,0,0,0,0,0
greenscreen fashion diy prada,sustainability,0,0,0,0,0,1
would actually happening rn wasnt rona ib evelilythrifts gucci rickowens saintlaurent prada,product quality,1,0,0,0,0,0
jajaja que linda elgatoconbotas greenscreen parati foryou fyp canarias cat catsoftiktok gatitos prada,sustainability,0,0,0,0,0,1
puffer jacket doesnt change colour could never u threadsgen pradapuffer pufferjacket prada winterfashion,product quality,1,0,0,0,0,0
think fit nycfashion prada evisu dc interview rogue,product quality,1,0,0,0,0,0
prada tiffany hermes ralphlauren classyfashion classyfashionwear oldmoney oldmoneyfashion oldmoneyfashioninspo grandmagranddaughter luxuryfashion luxuryfashionblogger worthavenue palmbeachluxury palmbeachluxuryrealestate styleinspo styletips stylecurator fyp foryourpage tiktokviral,product quality,1,0,0,0,0,0
sencillo pero mi estilo prada,product quality,1,0,0,0,0,0
hair really look like airdrying hairtok haircare airdrying tessapeay tessa longhair hairgrowth rapunzelhair hair longhair briogeo mythicoil loreal channel dior prada,product quality,1,0,0,0,0,0
blairwaldorf gossipgirlscenes gossipgirls gossipgirltiktok gossipgirlreboot gossipgirledit gossipgirlhere gossipgirl zyxcba xyzbca foryou fyp foryoupage serenavanderwoodsen blairwaldorfedit serenavanderwoodsenedit chanel dior yvessaintlaurent prada hermes nonloso,product quality,1,0,0,0,0,0
