Text,brand_label,emotion_label
"wait thats hongjoong wore stage,",['product quality'],['love']
"jisoo wore one outfits shut mv,",['product quality'],['love']
"ugh time shine,",['reputation & heritage'],['disappointed']
"anything everything leopard,",['product quality'],['love']
"monday mornings walking school,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"professor snape,",['reputation & heritage'],['love']
"look eye feel like anyone make angry cute,",['product quality'],['angry']
"became easy slip downside surface smooth,",['product quality'],['disappointed']
"nickis boots last show lol,",['product quality'],['laugh']
"babycat,",['product quality'],['love']
"wouldve seen surprise already even reading card im checking backseats every time getting,",['customer service'],['disappointed']
"know something okay girl got man hunny,",['reputation & heritage'],['love']
"oh ate,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"highway tonight,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"think ive dating unserious men,",['customer service'],['disappointed']
"got money got style,",['reputation & heritage'],['excited']
"shouldve started mom years ago style insane gets complimented constantly least pics lol,",['product quality'],['love']
"plot twist actually mom owns accountand someone taking video,",['customer service'],['love']
"yall hating givenchy boots cute,",['product quality'],['hate']
"yes please,",['customer service'],['love']
"love black colour,",['product quality'],['love']
"chels dude would eat paris go,",['reputation & heritage'],['love']
"qwerty,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"aiphabetguy butterfly onee,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"say theresa pictures sitting cuz hurts theyre tho,",['product quality'],['bad']
"literally jaw dropped last pair,",['product quality'],['amazed']
"burberry ralph lauren best old money brand,",['reputation & heritage'],['love']
"burberry ruined football hooligans,",['reputation & heritage'],['horrible']
"heard burberry products getting worse tho,",['product quality'],['worse']
"basically squeezes product cant,",['product quality'],['disappointed']
"isnt waste everything mean much product going trash,",['sustainability'],['disappointed']
"yey make red red red many shade like long red,",['product quality'],['excited']
"shes served,",['reputation & heritage'],['love']
"came coryxkenshin,",['reputation & heritage'],['excited']
"bro looks much fun im literally crying cause cant,",['customer service'],['disappointed']
"exactly fly dreams,",['reputation & heritage'],['excited']
"nah thats midsommar,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"reigen giving mob nice jobs gon na lie season 3 going fire,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"feel listening carti,",['reputation & heritage'],['excited']
"brutality_face,",['reputation & heritage'],['horrible']
"love still wears one lashstill eating girls wazzup,",['reputation & heritage'],['love']
"one lash love dedication still baddie cause period,",['product quality'],['love']
"doesnt need insecure literally gorgeous eye cant take away,",['product quality'],['love']
"15 whereeee,",['customer service'],['disappointed']
"aww loving update remember story glad shes thriving kudos u well,",['customer service'],['love']
"happiness rooted something thats fickle find happiness something doesnt change every day found jesus,",['reputation & heritage'],['love']
"married cos id like marry,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"think saw future husband,",['reputation & heritage'],['love']
"happiness lovely way express struggle meaning happy knowing come back,",['reputation & heritage'],['love']
"find happiness something doesnt change everyday,",['reputation & heritage'],['love']
"handsome lovely man,",['reputation & heritage'],['love']
"brother cleeean,",['product quality'],['love']
"came watch video seeing personal video fyp wow god good,",['reputation & heritage'],['excited']
"love series please,",['reputation & heritage'],['love']
"love burberry much,",['reputation & heritage'],['love']
"like trying guess getting wrong,",['customer service'],['disappointed']
"everybody rich app,",['reputation & heritage'],['love']
"chanel shook lack stickers,",['product quality'],['disappointed']
"thats cool,",['reputation & heritage'],['excited']
"youre supposed count christmas,",['customer service'],['disappointed']
"know wouldnt patient enough wait whole month,",['customer service'],['disappointed']
"wasnt 59,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"perfection,",['product quality'],['love']
"could walk,",['customer service'],['neutral']
"dream shoes vid,",['product quality'],['love']
"ross soaked per le carss,","['product quality', 'customer service', 'reputation & heritage', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"ada birch want right,",['reputation & heritage'],['disappointed']
"save soul society young thug,",['reputation & heritage'],['love']
"free young truly humble god pushing positivity,",['reputation & heritage'],['love']
"bro ichigo needs come save young truly humble god,",['reputation & heritage'],['love']
"know hate rain young thug,",['reputation & heritage'],['hate']
"loves pushing positivity,",['social impact'],['love']
"know hate rain young thug,",['reputation & heritage'],['hate']
"dont get dont like young truly humble god pushing positivity,",['reputation & heritage'],['hate']
"best lawyer young thug try inadequate defense case,",['customer service'],['bad']
"bro getting 18800 years,",['customer service'],['disappointed']
"young truly humble god pushing positivity give 8279 years,",['reputation & heritage'],['love']
"baby saying thank mommie girl,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"photoshoot results,",['reputation & heritage'],['excited']
"u hard work come pulling yo hair,",['customer service'],['disappointed']
"pulling yo hair let yk want attention cute,",['product quality'],['love']
"beating process,",['product quality'],['horrible']
"completely strangers im proud,",['reputation & heritage'],['love']
"omg youre coolll,",['reputation & heritage'],['excited']
"red bottom shoes elite shoes planet,","['product quality', 'reputation & heritage']",['love']
"saint laurent ones beautiful elegance red bottoms superior,","['product quality', 'reputation & heritage']",['love']
"louboutins classy love,",['reputation & heritage'],['love']
"brother reposted never seen leave shop perfume tester ever,",['customer service'],['disappointed']
"im teen want something school ideas,",['product quality'],['excited']
"go buy cheaper online lol,",['customer service'],['love']
"realistically though like 6 sense smell dull tell apart anymore,",['product quality'],['disappointed']
"child card mom doesnt let buy fragrances buy store,",['customer service'],['disappointed']
"wake go perfume store ask test perfume go go wherever want go repeat,",['customer service'],['excited']
"fact push bottom price crazy,",['product quality'],['bad']
"45 dollars shouldnt,",['product quality'],['disappointed']
"dont come bye,",['customer service'],['disappointed']
"im going buy ysl lipstick video saint laurent,",['product quality'],['excited']
"feels like invasion privacy couldnt even watch,",['customer service'],['horrible']
"adorable rlly love js aint like fact got,",['product quality'],['love']
"damn near thought audio,",['product quality'],['disappointed']
